id,sale_date,region,product_category,product_name,quantity,price,revenue,customer_id,payment_method,discount,extra_attributes
2628356,2026-03-12,Екатеринбург,Книги,Товар_1925,5,23917.22,66471.06,996987,Перевод,0.35,
1841980,2024-08-12,Новосибирск,Бытовая техника,Товар_3070,2,71597.68,251551.49,704660,Наличные,9.40,"{""city_tier"": 3, ""campaign_id"": 23, ""device_type"": ""mobile"", ""return_rate"": 6.13, ""extra_field1"": ""value_740"", ""extra_field2"": 9676, ""loyalty_tier"": ""silver"", ""customer_segment"": ""premium""}"
3084435,2025-01-07,Уфа,Аксессуары,Товар_1402,1,77398.75,84810.83,318216,Карта,23.30,
8836358,2024-07-27,Екатеринбург,Спорт,Товар_2972,2,20057.33,81261.66,878206,QR-код,13.39,
7514432,2024-10-27,Красноярск,Спорт,Товар_3735,5,53611.49,11575.33,171558,QR-код,14.58,
4565269,2024-11-10,Новосибирск,Мебель,Товар_2389,1,14176.38,297078.62,808678,Карта,29.61,
9050630,2024-12-25,Самара,Бытовая техника,Товар_3844,1,87639.55,29954.61,228313,Карта,13.84,"{""city_tier"": 1, ""campaign_id"": 69, ""device_type"": ""tablet"", ""return_rate"": 8.85, ""extra_field1"": ""value_837"", ""extra_field2"": 495, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
5260711,2024-04-07,Уфа,Косметика,Товар_500,3,9737.35,28667.55,859967,Карта,1.54,
4265732,2024-03-28,Новосибирск,Электроника,Товар_198,3,19555.44,121810.87,393047,Карта,21.65,
7390509,2024-02-20,Самара,Книги,Товар_3743,3,54545.42,148152.68,214320,QR-код,18.90,
4794415,2024-12-06,Москва,Продукты,Товар_4158,3,95916.12,44784.68,46673,QR-код,8.38,
2005745,2025-08-27,Екатеринбург,Косметика,Товар_1585,4,66039.11,92124.90,709306,Перевод,15.92,
2972130,2024-10-22,Ростов-на-Дону,Продукты,Товар_3606,3,93397.23,71052.74,792167,QR-код,7.28,"{""city_tier"": 1, ""campaign_id"": 62, ""device_type"": ""mobile"", ""return_rate"": 4.98, ""extra_field1"": ""value_338"", ""extra_field2"": 344, ""loyalty_tier"": ""gold"", ""customer_segment"": ""premium""}"
5935838,2024-09-27,СПб,Одежда,Товар_4246,4,85595.32,228353.93,87352,Карта,17.21,
5333452,2023-10-03,Нижний Новгород,Аксессуары,Товар_867,4,5603.03,202125.87,380680,Карта,28.97,
4030826,2025-05-03,СПб,Мебель,Товар_367,4,28196.93,398935.85,631472,Наличные,28.79,
10335520,2024-10-05,Казань,Аксессуары,Товар_2547,3,17958.64,100784.78,159557,Перевод,2.00,"{""city_tier"": 1, ""campaign_id"": 28, ""device_type"": ""tablet"", ""return_rate"": 7.39, ""extra_field1"": ""value_295"", ""extra_field2"": 534, ""loyalty_tier"": ""silver"", ""customer_segment"": ""standard""}"
10970196,2024-12-16,Самара,Игрушки,Товар_2879,2,75386.85,423315.00,470173,QR-код,12.88,
10593457,2025-09-27,Уфа,Одежда,Товар_4867,2,68635.59,17995.96,461677,Карта,7.14,
4715629,2024-01-09,Казань,Бытовая техника,Товар_1287,3,42370.04,80422.18,288943,Наличные,26.25,
4222423,2025-07-14,Екатеринбург,Спорт,Товар_1133,3,45821.17,451489.60,702287,QR-код,28.93,
2707937,2025-06-01,Красноярск,Продукты,Товар_4210,4,8939.53,216048.38,713287,QR-код,12.88,
8510045,2023-08-28,Уфа,Аксессуары,Товар_943,5,27673.56,174731.79,412615,Наличные,27.24,
3156909,2025-10-24,Нижний Новгород,Книги,Товар_2680,5,79969.01,9039.71,275389,Карта,0.32,
5397180,2024-12-07,Екатеринбург,Электроника,Товар_464,2,94556.79,182732.62,102488,Перевод,1.76,"{""city_tier"": 3, ""campaign_id"": 18, ""device_type"": ""tablet"", ""return_rate"": 2.21, ""extra_field1"": ""value_697"", ""extra_field2"": 899, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""economy""}"
7223199,2025-03-31,Нижний Новгород,Аксессуары,Товар_646,1,94139.54,288724.30,24633,Перевод,22.64,
9453212,2025-09-28,Казань,Игрушки,Товар_4115,2,41919.70,238973.20,515270,Карта,22.51,
9787804,2023-08-18,Нижний Новгород,Косметика,Товар_3298,2,63057.56,227424.29,900887,QR-код,14.12,
7687726,2025-08-12,Уфа,Электроника,Товар_2797,4,69215.69,254459.54,633783,Наличные,8.32,
4490971,2024-03-25,Москва,Спорт,Товар_1618,1,89530.73,63135.98,349292,Наличные,15.27,
7900259,2023-06-21,Уфа,Аксессуары,Товар_1337,1,90458.86,119672.66,503658,Карта,12.20,
6842412,2026-01-26,Ростов-на-Дону,Спорт,Товар_2472,4,82295.25,147404.17,772494,Перевод,2.41,
2638263,2023-03-30,Красноярск,Электроника,Товар_1541,4,3818.36,91258.61,796021,Наличные,26.49,
2169673,2023-11-26,Нижний Новгород,Спорт,Товар_4768,1,92685.88,94264.49,917573,Карта,15.31,
1669421,2024-09-17,Нижний Новгород,Бытовая техника,Товар_4391,4,51177.09,51497.61,412559,Карта,17.12,
7948322,2026-01-03,Нижний Новгород,Бытовая техника,Товар_3442,4,76730.71,142991.91,437759,Перевод,3.16,
9783646,2025-03-25,Красноярск,Книги,Товар_2898,5,44116.82,135923.63,985336,Перевод,25.98,
6760081,2023-11-30,Екатеринбург,Электроника,Товар_3778,3,67345.16,135810.53,96744,Карта,5.21,
3393379,2023-10-26,Ростов-на-Дону,Электроника,Товар_2443,5,92664.21,41168.74,120337,Карта,15.89,
3601177,2023-04-14,Москва,Спорт,Товар_32,1,32519.88,34959.23,684343,Перевод,29.10,
5170518,2024-03-05,Казань,Аксессуары,Товар_4093,5,26217.81,128460.48,189137,Карта,4.33,
10269218,2023-09-13,Новосибирск,Игрушки,Товар_1329,4,48547.40,335335.41,914573,Перевод,26.39,
1273097,2024-08-04,Москва,Мебель,Товар_4441,2,19109.99,156418.52,878544,Наличные,17.75,
5764535,2023-10-01,Казань,Спорт,Товар_2750,3,41047.70,38646.37,416085,QR-код,19.51,
5849194,2024-08-24,Ростов-на-Дону,Мебель,Товар_4701,5,83234.54,144786.02,704016,Наличные,9.20,
2599393,2024-12-13,Новосибирск,Бытовая техника,Товар_3895,2,65154.99,57752.30,534168,Карта,13.53,
3810167,2024-05-17,Самара,Игрушки,Товар_2506,1,89592.43,27080.18,249617,Перевод,26.31,
4598081,2025-01-13,Екатеринбург,Бытовая техника,Товар_2014,1,17718.17,395727.06,172900,QR-код,7.70,
10778793,2024-02-03,Новосибирск,Книги,Товар_3089,4,74702.93,393373.60,428856,Перевод,13.73,
4519607,2023-07-09,СПб,Аксессуары,Товар_2288,5,78571.02,4707.49,250572,Перевод,18.21,
4055138,2024-12-29,Самара,Бытовая техника,Товар_1536,2,76861.98,33862.60,59817,Наличные,1.54,
2029917,2025-12-28,Новосибирск,Продукты,Товар_3124,5,35531.52,24059.96,852477,Наличные,20.90,
7560086,2025-08-08,Красноярск,Косметика,Товар_4239,3,44272.55,78890.40,592314,Наличные,2.88,
4215006,2023-06-03,Москва,Одежда,Товар_3224,5,74322.24,94784.52,540508,Наличные,8.68,
8149812,2025-06-01,Новосибирск,Книги,Товар_251,4,3400.43,26926.70,316839,Наличные,16.50,
2808704,2025-09-21,Казань,Косметика,Товар_899,1,28712.91,27171.19,76770,QR-код,13.69,
8716917,2023-12-13,Москва,Мебель,Товар_1487,2,35575.12,31319.20,789561,Карта,22.41,
6821906,2025-09-24,Москва,Аксессуары,Товар_2764,3,24472.39,294113.25,838273,Карта,7.06,
5709166,2024-10-06,Екатеринбург,Аксессуары,Товар_3210,5,43844.47,193826.95,864504,Наличные,20.99,
4866722,2025-06-10,Казань,Продукты,Товар_1970,5,63384.70,48939.82,369565,Наличные,16.85,
9504163,2024-04-27,Нижний Новгород,Бытовая техника,Товар_4904,1,4650.61,29311.02,882704,Карта,27.11,
8587456,2023-06-19,Красноярск,Одежда,Товар_58,1,5630.76,82024.93,761492,QR-код,25.66,
2367078,2024-09-02,Казань,Спорт,Товар_1429,1,80887.84,397214.34,316303,Наличные,17.70,
6605198,2024-04-10,Красноярск,Спорт,Товар_1414,3,24217.93,215404.93,964559,Перевод,2.46,
8705925,2025-05-19,Красноярск,Бытовая техника,Товар_733,5,68016.32,254100.79,751661,Перевод,8.35,
6411039,2026-01-10,Нижний Новгород,Мебель,Товар_4838,1,63127.15,193211.48,724322,Карта,11.28,
9437152,2024-05-19,СПб,Аксессуары,Товар_4557,5,29797.85,90272.49,744953,QR-код,12.04,
6569339,2024-12-29,Нижний Новгород,Игрушки,Товар_245,2,93917.07,17450.74,135636,Карта,3.77,
9343608,2025-08-13,Уфа,Бытовая техника,Товар_3053,1,72931.33,41153.32,53070,Перевод,18.66,
8200728,2023-11-05,Ростов-на-Дону,Мебель,Товар_788,1,81372.81,139662.83,308736,QR-код,3.13,
1094859,2023-05-05,Ростов-на-Дону,Электроника,Товар_3395,4,22952.58,291177.96,716386,Перевод,23.17,
9235334,2023-09-27,Казань,Мебель,Товар_112,4,83017.14,78837.34,355626,Наличные,12.16,
8202230,2025-12-27,СПб,Мебель,Товар_1322,2,29846.44,3210.91,524599,Карта,9.28,"{""city_tier"": 3, ""campaign_id"": 21, ""device_type"": ""desktop"", ""return_rate"": 4.50, ""extra_field1"": ""value_76"", ""extra_field2"": 9072, ""loyalty_tier"": ""silver"", ""customer_segment"": ""premium""}"
5510074,2024-05-22,Казань,Мебель,Товар_4858,1,86126.81,118400.91,785424,Наличные,16.43,
1255974,2025-06-10,СПб,Одежда,Товар_3603,3,24611.21,113842.54,621528,Перевод,12.44,
2800589,2026-02-04,Нижний Новгород,Мебель,Товар_4969,1,78452.54,62660.53,17625,Наличные,28.25,
6695559,2026-01-26,Казань,Электроника,Товар_1116,1,69498.41,13424.30,21869,Карта,10.92,
9389949,2024-07-10,Красноярск,Спорт,Товар_852,5,93619.77,164342.96,115353,QR-код,7.41,
1083526,2023-06-26,Самара,Мебель,Товар_653,2,33287.03,160293.05,806628,Перевод,20.19,
4981014,2024-05-13,Самара,Аксессуары,Товар_3211,3,55342.49,153354.21,866967,QR-код,24.82,
5863577,2023-08-22,Москва,Книги,Товар_983,4,85518.33,192412.66,19232,Перевод,13.31,
8865785,2023-12-27,Нижний Новгород,Аксессуары,Товар_556,3,28412.97,155737.82,379245,Наличные,7.65,
5034239,2025-10-25,Новосибирск,Книги,Товар_1080,5,35491.96,192005.76,578709,Наличные,21.49,
7060567,2025-06-11,Ростов-на-Дону,Электроника,Товар_3765,4,93264.34,100890.27,635240,QR-код,15.37,
1372413,2025-06-12,Екатеринбург,Игрушки,Товар_1610,4,74362.50,13771.45,181230,QR-код,1.05,
1131960,2023-06-30,Самара,Одежда,Товар_1448,2,85316.63,4511.90,42976,Наличные,0.37,"{""city_tier"": 1, ""campaign_id"": 70, ""device_type"": ""tablet"", ""return_rate"": 5.93, ""extra_field1"": ""value_625"", ""extra_field2"": 660, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""economy""}"
4803066,2025-12-30,Москва,Аксессуары,Товар_3878,4,38120.79,191030.28,827844,QR-код,28.81,
2016955,2024-05-20,Нижний Новгород,Бытовая техника,Товар_2379,1,25575.76,83140.61,700336,QR-код,29.85,
3773846,2023-12-26,Москва,Бытовая техника,Товар_1111,2,91441.88,48796.95,858115,Перевод,12.37,
1833050,2025-03-11,Самара,Аксессуары,Товар_4163,5,43968.18,235148.93,194878,Карта,10.48,"{""city_tier"": 2, ""campaign_id"": 12, ""device_type"": ""desktop"", ""return_rate"": 2.30, ""extra_field1"": ""value_261"", ""extra_field2"": 74, ""loyalty_tier"": ""silver"", ""customer_segment"": ""premium""}"
5771327,2023-10-24,Уфа,Одежда,Товар_3187,3,94816.48,31777.04,920061,QR-код,5.12,
10514654,2024-12-01,Уфа,Мебель,Товар_1725,3,88130.32,92276.25,544044,Перевод,18.33,
9794603,2024-02-24,Казань,Продукты,Товар_603,1,79129.84,138785.60,563056,Перевод,29.91,
3118472,2024-08-02,Ростов-на-Дону,Книги,Товар_1728,5,23544.45,198898.14,104389,Перевод,1.21,
3302948,2023-07-31,Екатеринбург,Аксессуары,Товар_4427,1,87329.12,269876.99,892586,Перевод,29.77,
4711153,2024-05-25,Ростов-на-Дону,Бытовая техника,Товар_1488,4,62059.72,334423.14,421105,Перевод,11.15,
10472313,2025-01-03,Новосибирск,Спорт,Товар_1875,1,76057.52,76574.30,589314,Перевод,28.59,
1885994,2025-06-26,Ростов-на-Дону,Одежда,Товар_2297,3,87383.06,19472.53,176752,Наличные,5.73,
1411525,2025-12-06,Екатеринбург,Книги,Товар_4285,4,5844.09,294918.44,541205,QR-код,9.02,
7579270,2025-01-17,Екатеринбург,Электроника,Товар_2643,1,64127.40,99137.27,82702,Наличные,23.07,"{""city_tier"": 3, ""campaign_id"": 23, ""device_type"": ""desktop"", ""return_rate"": 4.41, ""extra_field1"": ""value_223"", ""extra_field2"": 5172, ""loyalty_tier"": ""gold"", ""customer_segment"": ""standard""}"
4508287,2025-11-16,СПб,Электроника,Товар_1866,5,83034.74,104533.33,791211,Перевод,4.41,
9032739,2024-03-31,Самара,Мебель,Товар_2610,3,86195.71,17020.24,258464,Перевод,19.84,
9049546,2025-08-23,Казань,Бытовая техника,Товар_2810,1,33601.06,322647.89,800900,Карта,16.55,
3546504,2024-06-13,Новосибирск,Игрушки,Товар_1593,5,74469.06,292004.59,915,Карта,22.53,
4725075,2026-02-12,Нижний Новгород,Книги,Товар_4786,2,12649.27,52977.10,489642,QR-код,26.51,
8037635,2026-01-23,Казань,Мебель,Товар_3614,5,22091.45,157129.74,596425,Наличные,29.70,
1315600,2023-07-04,Самара,Мебель,Товар_2845,2,5462.43,32859.67,404049,Наличные,26.59,"{""city_tier"": 2, ""campaign_id"": 91, ""device_type"": ""desktop"", ""return_rate"": 1.10, ""extra_field1"": ""value_155"", ""extra_field2"": 3582, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""economy""}"
3398359,2023-03-24,Казань,Аксессуары,Товар_610,4,21202.96,94604.66,147966,Наличные,20.56,
8790690,2023-03-21,Ростов-на-Дону,Продукты,Товар_2706,1,82052.42,280121.28,529355,Наличные,10.96,"{""city_tier"": 3, ""campaign_id"": 97, ""device_type"": ""mobile"", ""return_rate"": 7.08, ""extra_field1"": ""value_706"", ""extra_field2"": 8981, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""economy""}"
4109667,2024-10-13,Казань,Спорт,Товар_3901,3,19048.49,14225.52,381751,Наличные,20.13,
3296112,2025-10-08,Самара,Электроника,Товар_4863,1,63258.32,74017.71,499134,Наличные,15.92,
2784744,2024-08-20,Самара,Косметика,Товар_344,5,11199.12,249335.54,613127,Наличные,19.22,
9739344,2024-08-07,Новосибирск,Игрушки,Товар_1065,5,32962.89,105417.27,737550,Наличные,25.96,
6638631,2025-05-28,СПб,Бытовая техника,Товар_2155,1,31710.31,193045.77,231025,Наличные,26.07,
1722449,2024-12-06,Уфа,Мебель,Товар_653,2,77259.07,56707.89,629474,QR-код,4.69,
6886879,2023-12-16,СПб,Книги,Товар_3331,4,89199.39,86126.78,733831,Наличные,16.14,
4514532,2023-03-25,Уфа,Косметика,Товар_3289,5,32944.71,14636.12,380986,Перевод,1.80,
6350739,2024-04-11,Нижний Новгород,Спорт,Товар_294,2,16137.91,35532.73,750066,Карта,22.45,
7321723,2023-05-08,Ростов-на-Дону,Одежда,Товар_2769,1,37729.80,262499.23,352541,Карта,29.84,
2137331,2025-08-07,Уфа,Мебель,Товар_553,5,89299.47,214323.65,632566,Наличные,2.04,
1912547,2024-06-21,Новосибирск,Книги,Товар_879,4,12972.90,355108.98,594290,QR-код,6.77,
10006602,2024-06-17,Казань,Бытовая техника,Товар_3943,1,49024.52,97476.64,91870,Перевод,2.88,
7825324,2024-08-10,Новосибирск,Спорт,Товар_4044,1,528.18,27723.27,313477,Перевод,25.52,
3325531,2024-03-19,Красноярск,Мебель,Товар_516,3,33328.12,197514.42,506194,Наличные,15.96,
9884128,2023-08-07,Нижний Новгород,Игрушки,Товар_2086,5,815.15,94254.05,388564,Наличные,11.97,
10366618,2024-01-27,Ростов-на-Дону,Книги,Товар_4599,2,4620.63,59596.63,713359,Перевод,22.45,
8012799,2025-01-21,Казань,Мебель,Товар_3083,4,69818.39,121512.74,385579,QR-код,12.48,
10966881,2025-05-29,Москва,Косметика,Товар_3601,2,30123.86,40464.03,160238,QR-код,23.37,
9093467,2025-07-22,Новосибирск,Книги,Товар_3999,3,17628.57,217390.54,466516,Наличные,10.21,
4742270,2026-03-06,СПб,Спорт,Товар_3567,1,42534.99,97304.89,453621,Наличные,26.55,"{""city_tier"": 2, ""campaign_id"": 44, ""device_type"": ""desktop"", ""return_rate"": 0.82, ""extra_field1"": ""value_684"", ""extra_field2"": 8406, ""loyalty_tier"": ""silver"", ""customer_segment"": ""economy""}"
7485647,2024-06-19,Екатеринбург,Мебель,Товар_1118,2,68333.28,201228.75,671568,Карта,1.59,
2589902,2023-06-14,Ростов-на-Дону,Игрушки,Товар_4555,2,19555.43,67084.85,405238,Карта,27.62,
1189563,2025-03-29,Екатеринбург,Одежда,Товар_2110,1,71072.72,163547.68,744106,Перевод,22.69,
3948226,2024-06-02,Ростов-на-Дону,Одежда,Товар_2698,1,25884.68,15829.86,155990,Карта,22.00,
10202849,2023-11-20,Самара,Книги,Товар_68,3,77830.31,21618.81,177916,Наличные,3.18,
10366290,2025-03-29,СПб,Игрушки,Товар_2236,4,49634.01,42417.79,389535,Карта,3.20,"{""city_tier"": 1, ""campaign_id"": 24, ""device_type"": ""mobile"", ""return_rate"": 1.56, ""extra_field1"": ""value_218"", ""extra_field2"": 5327, ""loyalty_tier"": ""gold"", ""customer_segment"": ""premium""}"
3062113,2023-11-26,Казань,Бытовая техника,Товар_198,2,91038.68,264304.80,549112,Карта,10.77,
2144678,2024-12-07,Екатеринбург,Аксессуары,Товар_1280,3,76624.11,16654.88,777379,Перевод,14.62,
10199919,2024-12-10,Екатеринбург,Косметика,Товар_4519,1,2607.60,63434.19,126650,Наличные,0.43,
3662933,2023-11-17,Ростов-на-Дону,Одежда,Товар_3578,1,48094.97,15147.49,941998,Перевод,23.37,
9273212,2023-12-29,Новосибирск,Спорт,Товар_526,2,70567.13,357136.87,521477,Перевод,9.48,
8576732,2025-05-06,Новосибирск,Косметика,Товар_2765,5,5352.48,54003.45,721940,QR-код,20.29,
2228234,2025-05-16,Красноярск,Электроника,Товар_3345,3,40973.02,13070.27,631814,QR-код,8.17,
10969297,2024-12-28,Москва,Игрушки,Товар_2815,1,57619.58,31263.20,441035,Карта,23.16,
7399514,2024-03-18,СПб,Одежда,Товар_4245,4,21888.99,44893.74,853480,QR-код,27.64,
5530042,2024-06-25,Уфа,Игрушки,Товар_733,4,33567.83,179202.19,183450,Наличные,2.36,
7853320,2024-10-07,Казань,Аксессуары,Товар_3517,2,2313.67,65884.33,544668,Перевод,21.89,"{""city_tier"": 2, ""campaign_id"": 86, ""device_type"": ""desktop"", ""return_rate"": 8.39, ""extra_field1"": ""value_931"", ""extra_field2"": 3688, ""loyalty_tier"": ""gold"", ""customer_segment"": ""standard""}"
7578558,2026-03-03,СПб,Спорт,Товар_3752,3,77023.17,475424.23,55719,Наличные,9.64,
9341105,2023-11-09,Екатеринбург,Косметика,Товар_3403,1,46551.45,34393.61,916854,Карта,4.96,
2656509,2025-10-06,Нижний Новгород,Аксессуары,Товар_3903,4,91225.33,184393.70,513153,Карта,17.39,
7392787,2025-10-29,Уфа,Электроника,Товар_1190,2,43925.55,129942.73,239876,Перевод,2.51,
1890266,2023-10-27,Красноярск,Одежда,Товар_4634,2,30893.86,167690.31,532705,Перевод,23.88,
4382602,2023-11-24,СПб,Бытовая техника,Товар_3596,3,53376.11,246019.78,332369,Карта,8.62,
5454854,2024-10-31,Ростов-на-Дону,Продукты,Товар_3709,4,96559.05,147041.57,935007,QR-код,22.76,
10945926,2025-05-11,Уфа,Книги,Товар_2633,5,35926.91,105770.85,424030,Карта,4.92,
9120731,2024-02-13,Красноярск,Аксессуары,Товар_266,5,51437.87,112296.52,645656,QR-код,12.66,
3703801,2024-12-08,Ростов-на-Дону,Одежда,Товар_1123,4,11259.31,378964.64,877426,Перевод,4.32,
1260131,2024-05-28,Ростов-на-Дону,Книги,Товар_3415,1,65440.07,47245.24,706571,Перевод,11.68,
2969828,2024-09-28,Казань,Бытовая техника,Товар_2575,2,22721.95,311159.78,762986,Наличные,27.81,
1803153,2025-06-01,Казань,Косметика,Товар_2684,2,19775.78,145805.01,298680,Перевод,17.02,
7011322,2025-09-13,Ростов-на-Дону,Аксессуары,Товар_1934,5,27567.13,299246.69,196869,Наличные,27.61,
8971679,2025-04-22,Москва,Продукты,Товар_3317,5,45874.95,110802.06,459470,Карта,24.53,
3215181,2025-06-04,Екатеринбург,Аксессуары,Товар_3670,5,73731.75,49934.24,545128,Наличные,19.93,
5333060,2025-12-01,Уфа,Спорт,Товар_1322,5,24970.46,263308.14,170995,QR-код,5.33,"{""city_tier"": 1, ""campaign_id"": 88, ""device_type"": ""mobile"", ""return_rate"": 0.74, ""extra_field1"": ""value_810"", ""extra_field2"": 3334, ""loyalty_tier"": ""silver"", ""customer_segment"": ""standard""}"
8639609,2023-08-10,Ростов-на-Дону,Аксессуары,Товар_168,3,95447.82,228552.80,929558,Карта,23.63,
9127080,2025-11-09,Екатеринбург,Продукты,Товар_813,2,78371.15,285120.38,219335,Карта,5.60,"{""city_tier"": 2, ""campaign_id"": 37, ""device_type"": ""tablet"", ""return_rate"": 9.25, ""extra_field1"": ""value_976"", ""extra_field2"": 1588, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""economy""}"
1178677,2024-10-25,Москва,Аксессуары,Товар_3867,5,78633.52,79966.21,682304,Наличные,20.74,
7746801,2026-02-23,Екатеринбург,Бытовая техника,Товар_766,4,10083.81,100046.33,142174,Наличные,2.33,
1865365,2025-10-30,Нижний Новгород,Бытовая техника,Товар_2163,3,56975.93,19179.84,113730,QR-код,20.92,
4858894,2025-06-02,Самара,Книги,Товар_183,4,19900.50,39731.24,846458,QR-код,19.93,
5867486,2024-05-03,Новосибирск,Электроника,Товар_2820,4,87704.12,216635.61,234078,Карта,23.06,
7066398,2024-09-30,Казань,Игрушки,Товар_2121,4,97062.40,184325.61,47578,QR-код,2.75,
1194998,2023-07-13,Новосибирск,Продукты,Товар_4596,3,25955.65,175851.89,344254,Наличные,21.94,
1411882,2024-07-19,Новосибирск,Мебель,Товар_1399,1,58631.54,124080.59,312103,Перевод,28.98,
5500044,2025-03-24,Екатеринбург,Аксессуары,Товар_999,2,26407.76,41650.06,372309,Наличные,5.42,
5735880,2024-06-11,Новосибирск,Мебель,Товар_3565,2,83742.35,72172.51,673876,Карта,19.75,"{""city_tier"": 1, ""campaign_id"": 7, ""device_type"": ""mobile"", ""return_rate"": 3.42, ""extra_field1"": ""value_478"", ""extra_field2"": 8589, ""loyalty_tier"": ""gold"", ""customer_segment"": ""economy""}"
8318771,2024-06-19,Ростов-на-Дону,Одежда,Товар_3344,3,85971.92,220949.01,960619,Перевод,14.64,
4357761,2024-03-01,Москва,Бытовая техника,Товар_864,5,62391.24,52093.20,883644,Карта,9.80,
10148033,2025-07-31,Уфа,Одежда,Товар_168,2,89849.18,150025.53,135774,Наличные,2.93,
10099827,2023-08-04,Ростов-на-Дону,Бытовая техника,Товар_2714,4,64864.33,60242.20,302840,Карта,27.77,
1016482,2025-06-28,Нижний Новгород,Электроника,Товар_4293,4,26654.98,243447.73,851265,QR-код,26.41,
4278133,2024-09-13,Красноярск,Спорт,Товар_301,5,76209.91,53317.01,184940,Наличные,8.60,
4887158,2024-12-01,Красноярск,Игрушки,Товар_4371,5,100014.15,84613.00,603505,Перевод,22.90,
5836079,2023-03-24,Самара,Бытовая техника,Товар_3178,5,37484.59,63394.05,281892,Перевод,22.17,
7132372,2024-02-03,Новосибирск,Электроника,Товар_1012,4,64280.70,133864.60,593072,QR-код,27.77,
2468045,2023-08-26,Нижний Новгород,Бытовая техника,Товар_369,2,2829.14,46101.31,321504,Перевод,15.53,
3203075,2024-06-27,Самара,Бытовая техника,Товар_3455,4,67952.15,194050.99,198895,Перевод,19.36,
4705386,2024-02-07,Казань,Электроника,Товар_2428,4,97575.18,355034.69,311663,Наличные,18.52,
10881384,2025-04-06,Нижний Новгород,Игрушки,Товар_1808,4,94227.24,28497.71,298941,QR-код,3.94,
1384592,2024-11-05,Казань,Электроника,Товар_3783,1,39336.66,50783.57,183862,QR-код,17.07,
6302554,2023-12-07,Казань,Одежда,Товар_4357,1,80066.69,7680.44,478756,Наличные,6.04,
5447487,2025-03-14,Москва,Электроника,Товар_315,5,94312.74,195726.77,241710,QR-код,29.67,
9891213,2023-08-07,Самара,Электроника,Товар_1476,5,41971.25,185180.39,472745,QR-код,1.65,
1446909,2026-02-20,Нижний Новгород,Электроника,Товар_3586,3,6335.47,165123.70,428429,QR-код,14.30,
6654215,2024-04-04,СПб,Спорт,Товар_4716,1,83178.71,155946.84,29763,Перевод,7.77,
1963855,2025-05-22,Красноярск,Электроника,Товар_950,4,71713.97,7705.36,164637,Перевод,23.15,
10696790,2025-10-07,Новосибирск,Одежда,Товар_929,1,52757.75,181624.39,901957,Карта,25.81,"{""city_tier"": 1, ""campaign_id"": 99, ""device_type"": ""tablet"", ""return_rate"": 8.87, ""extra_field1"": ""value_651"", ""extra_field2"": 3496, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""premium""}"
6521821,2025-12-29,Москва,Игрушки,Товар_1716,4,16535.97,372476.17,116282,Наличные,20.23,
10465786,2024-10-03,Уфа,Электроника,Товар_2186,1,87475.66,377161.71,423240,QR-код,16.84,
1280033,2025-06-25,Казань,Электроника,Товар_1400,3,59417.21,54434.30,871580,Перевод,3.64,
5034784,2024-05-30,Уфа,Спорт,Товар_1409,1,6401.17,61137.08,282950,QR-код,8.10,
6089836,2024-02-21,СПб,Косметика,Товар_3901,1,17867.57,5841.00,447893,Карта,6.22,
9594941,2023-05-24,Самара,Одежда,Товар_3617,5,46135.01,80885.61,707027,QR-код,12.02,
10002788,2025-05-11,Казань,Игрушки,Товар_3304,5,69094.12,173628.94,191529,Перевод,13.17,
10299170,2024-12-16,Самара,Бытовая техника,Товар_1526,5,75014.90,159223.50,364814,QR-код,2.49,"{""city_tier"": 3, ""campaign_id"": 42, ""device_type"": ""mobile"", ""return_rate"": 4.07, ""extra_field1"": ""value_2"", ""extra_field2"": 104, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
10771505,2023-06-16,Уфа,Бытовая техника,Товар_121,3,25716.13,190727.10,824244,QR-код,13.25,
4936830,2024-02-21,Москва,Электроника,Товар_4673,4,56352.33,375366.08,587043,QR-код,23.65,"{""city_tier"": 2, ""campaign_id"": 85, ""device_type"": ""mobile"", ""return_rate"": 2.91, ""extra_field1"": ""value_130"", ""extra_field2"": 5278, ""loyalty_tier"": ""silver"", ""customer_segment"": ""premium""}"
9554029,2025-10-30,Нижний Новгород,Аксессуары,Товар_4525,4,84571.78,176171.73,987747,Перевод,10.35,
7504515,2025-08-19,Новосибирск,Спорт,Товар_1411,5,63376.20,125663.32,695195,QR-код,6.06,
2037455,2023-04-18,Москва,Игрушки,Товар_3871,4,7523.57,118021.33,494013,QR-код,19.36,
10375462,2024-06-24,Ростов-на-Дону,Электроника,Товар_1906,3,53091.38,226034.40,641052,Наличные,15.82,
5844369,2025-03-10,Уфа,Одежда,Товар_3207,3,13544.59,89374.55,765538,QR-код,11.05,
8036049,2024-05-17,Новосибирск,Аксессуары,Товар_4020,3,72992.27,29453.29,64778,QR-код,1.32,
6522891,2025-08-04,Ростов-на-Дону,Электроника,Товар_2150,1,22421.29,98352.98,633972,Карта,27.28,
